"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.527606177561834,0.310253936599665,0.588040758039273,0,0.524508473103336,1.15355914482158
"2","Geomean Spawners (NOR)",18.7835700352293,36.879302550132,1.96338089516335,0,4.21741592726708,122.882001638847
"3","QET Threshold",0.99614,0.0620091836052412,0.0622494665461092,1,1,1
"4","SAR",0.0450575593947802,0.00225445443992708,0.0500349879178821,0.0406312556139432,0.0450486620626156,0.0494811692665498
"5","First 5 Years Average Marine Survival",0.0252999505486919,0.011483904520672,0.453910156803279,0.0053535206917638,0.02471262068794,0.0491757068253425
"6","DPS",0.925913619725846,0.0342745780689124,0.0370170362966049,0.902383661913443,0.938531337158014,0.96629784524004
"7","DPE",0.286678095484773,0.0712262057291892,0.248453603016811,0.235197327092717,0.291890388837335,0.405818042120251
"8","DPE*DPS",0.264116633206977,0.0606139759545395,0.229497003723498,0.224328584174615,0.278953972118439,0.34942032943465
