"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.783872152673959,0.516309642854201,0.658665626904791,0,0.746272392761748,1.88388769584775
"2","Geomean Spawners (NOR)",67.0423331258973,150.849223894335,2.25005928136568,0,9.20759211114001,497.113253416229
"3","QET Threshold",1,0,0,1,1,1
"4","SAR",0.0438922776862945,0.00219614958372207,0.0500349879178821,0.0395804472790998,0.043883610457548,0.0482014838544838
"5","First 5 Years Average Marine Survival",0.0252999505486919,0.011483904520672,0.453910156803279,0.0053535206917638,0.02471262068794,0.0491757068253425
"6","DPS",0.649397960441093,0.0949235156959753,0.146171564246214,0.676200869636414,0.681481124493696,0.687607201036501
"7","DPE",0.617760986670016,0.210892680371469,0.34138232248732,0.65114294559774,0.705602259011067,0.769766957936336
"8","DPE*DPS",0.417872056653281,0.149439454702322,0.357620119179963,0.445745050963501,0.483348380652782,0.517529414860575
