"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.486313309676719,0.279264070476969,0.57424722893686,0,0.488559313241099,1.03634191546597
"2","Geomean Spawners (NOR)",11.4586176546435,23.5510596574682,2.05531420693877,0,2.52988028915269,76.851546490525
"3","QET Threshold",1,0,0,1,1,1
"4","SAR",0.0388427236161898,0.00194349520683369,0.0500349879178821,0.0350269444947786,0.0388350535022549,0.0426561804021981
"5","First 5 Years Average Marine Survival",0.0252999505486919,0.011483904520672,0.453910156803279,0.0053535206917638,0.02471262068794,0.0491757068253425
"6","DPS",0.69792296873392,0.00497521774640981,0.0071286058337286,0.694026920788193,0.697450028503479,0.708841892013963
"7","DPE",0.387852321384031,0.000779569222445936,0.00200996404936828,0.387561342911754,0.387830476533153,0.388785463849507
"8","DPE*DPS",0.270691444607385,0.00205999380650213,0.0076101178945274,0.269244082283528,0.27047621000448,0.27554476561495
