"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.14527055857663,0.637115396638827,0.556301209236224,0,1.16674136170886,2.35966967688969
"2","Geomean Spawners (NOR)",600.892875335889,700.088418292737,1.16508024479638,0,340.770702372556,2391.50588731714
"3","QET Threshold",0.3656,0.481600414648486,1.31728778623765,0,0,1
"4","SAR",0.0388427236161898,0.00194349520683369,0.0500349879178821,0.0350269444947786,0.0388350535022549,0.0426561804021981
"5","First 5 Years Average Marine Survival",0.0252999505486919,0.011483904520672,0.453910156803279,0.0053535206917638,0.02471262068794,0.0491757068253425
"6","DPS",0.98,6.31113870627714e-16,6.43993745538484e-16,0.98,0.98,0.980000000000001
"7","DPE",0.75763278688,0.000278592109624966,0.000367713903687079,0.7576,0.7576,0.7576
"8","DPE*DPS",0.7424801311424,0.000273020267432459,0.000367713903687069,0.742448,0.742448,0.742448000000001
