x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.89219231724868,0.08787,0.967534205858914,0.91213
1948,0.900741215871822,0.0878699999999999,0.976805023013916,0.91213
1949,0.890065412686105,0.08787,0.965227693151839,0.91213
1950,0.897675967804121,0.08787,0.973480927639401,0.91213
1951,0.902079056771911,0.0878764253417825,0.978262655421497,0.912123574658217
1952,0.899831448082395,0.0880224602592651,0.975979792669821,0.911977539740735
1953,0.901145716877622,0.08787,0.977243682428315,0.91213
1954,0.89178924739613,0.0878832637826334,0.967111009235508,0.912116736217367
1955,0.897607672696024,0.0878699999999999,0.973406865296676,0.91213
1956,0.897663628534911,0.087881264400259,0.973479438036877,0.912118735599741
1957,0.895268905301999,0.0878741628510588,0.970874981737872,0.912125837148941
1958,0.900063212916898,0.0878699999999999,0.976069765561144,0.91213
1959,0.891720365405968,0.0878712570966644,0.967023717966292,0.912128742903336
1960,0.895406927907696,0.08787,0.971020276867358,0.91213
1961,0.902143633453464,0.0878699999999999,0.978325868861727,0.91213
1962,0.901126617530699,0.08787,0.977222970221877,0.91213
1963,0.899741524988743,0.0878817427417536,0.975733337786807,0.912118257258246
1964,0.892224154851902,0.0878700000000001,0.967568732013818,0.91213
1965,0.894845768905707,0.0879623085623028,0.970508881811989,0.912037691437697
1966,0.892485700081578,0.08787,0.967852363638075,0.91213
1967,0.896968810711335,0.0878748849263909,0.972719207024022,0.912125115073609
1968,0.896811474214836,0.08787,0.972543431202582,0.91213
1969,0.897909895460506,0.0879385000434207,0.973806948346494,0.912061499956579
1970,0.891593321962654,0.08787,0.966884627940371,0.91213
1971,0.897185348694646,0.0878704170424542,0.972949317835681,0.912129582957546
1972,0.894484128881825,0.0879254457269008,0.970077880076601,0.912074554273099
1973,0.894896449212861,0.0878700000000001,0.970466690393828,0.91213
1974,0.894037241059754,0.0878767293078178,0.969542001026234,0.912123270692182
1975,0.901370057875956,0.08787,0.977486968080375,0.91213
1976,0.895040117545185,0.090012859072776,0.972883291219815,0.909987140927224
1977,0.865841607193384,0.100627648703377,0.952131001078742,0.899372351296623
1978,0.896919028373486,0.0878760333639117,0.972666431874069,0.912123966636088
1979,0.899194424879098,0.0878708167282845,0.975128475696599,0.912129183271715
1980,0.892048372767228,0.0878700506725274,0.967378159030425,0.912129949327473
1981,0.89013138510676,0.08787,0.965299236665936,0.91213
1982,0.901654665021492,0.0878700000000001,0.977795609102287,0.91213
1983,0.899872185446204,0.0878811650771975,0.975874422434436,0.912118834922803
1984,0.901002811261221,0.0878820246133928,0.977101450477057,0.912117975386607
1985,0.891299867196087,0.0878749406118076,0.966571570875042,0.912125059388192
1986,0.891372746105053,0.0878941942331335,0.96667078824403,0.912105805766867
1987,0.896335049214771,0.0879159585239294,0.972075221885328,0.912084041476071
1988,0.901919718313984,0.0878953476657352,0.97810993148209,0.912104652334265
1989,0.900844727008342,0.0879187478773523,0.976968922136287,0.912081252122648
1990,0.889608424163796,0.0878855128431396,0.964748343675534,0.91211448715686
1991,0.901989084344337,0.0878775206756223,0.978166246424453,0.912122479324378
1992,0.897198484799894,0.08787,0.972963123203773,0.91213
1993,0.897145323870647,0.0879339772183228,0.972972977752883,0.912066022781677
1994,0.893608702473715,0.08787,0.969070198858855,0.91213
1995,0.902077427051221,0.0878699999999999,0.97825407160728,0.91213
1996,0.895297431298445,0.0878700000000001,0.970901533729999,0.91213
1997,0.898774028827163,0.0878983815826647,0.974701714947414,0.912101618417335
1998,0.892543672230421,0.0878700000000001,0.967915231291056,0.91213
1999,0.898611585328772,0.08787,0.97449555412878,0.91213
2000,0.900021404095647,0.0879425021017178,0.976101171724254,0.912057497898282
2001,0.896373927666845,0.08787,0.972068935688945,0.91213
2002,0.88672821028605,0.0881374764892659,0.961887686798589,0.911862523510734
2003,0.901098074823133,0.08787,0.977192017202708,0.91213
2004,0.892113083429804,0.0878913480383915,0.967470678788237,0.912108651961609
2005,0.890869414571693,0.0878709842661438,0.966100620814662,0.912129015733856
2006,0.891849330405864,0.08787,0.967162255219833,0.91213
2007,0.891919245781087,0.0878805703155006,0.967249162167914,0.912119429684499
2008,0.88878083867407,0.0879015545090185,0.963867625002696,0.912098445490982
2009,0.896403230660365,0.0879053572649599,0.972137987920121,0.91209464273504
2010,0.890972324028039,0.0878699999999999,0.966211189342109,0.91213
2011,0.897656982662858,0.0882087458710389,0.973818072846755,0.911791254128961
2012,0.898648680738703,0.0878699999999999,0.974535782090055,0.91213
2013,0.89196075619557,0.0878817636060654,0.967295430229968,0.912118236393935
2014,0.899779779939557,0.0878726463274028,0.975765198110612,0.912127353672597
2015,0.894787695026048,0.0878737388844957,0.970352686782409,0.912126261115504
2016,0.891826193852555,0.0878767519959709,0.967144246480009,0.912123248004029
2017,0.899811750469217,0.0878705395057152,0.97579763907217,0.912129460494285
2018,0.891069409158143,0.0879151993267595,0.966363840405511,0.91208480067324
2019,0.887844295127757,0.087,0.972447201673338,0.913
