x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.403190305432428,0.42742526624215,0.692083405045192,0.57257473375785
1948,0.384117513641409,0.468212580098168,0.708981972506871,0.531787419901832
1949,0.394565141942909,0.453571022615228,0.709102433516984,0.546428977384772
1950,0.379580463531146,0.46375905014345,0.694895656634364,0.53624094985655
1951,0.380743891371166,0.459967386865622,0.692220574342829,0.540032613134378
1952,0.376532500283204,0.46762230040024,0.694225630148623,0.53237769959976
1953,0.386270526808964,0.466906944089009,0.711241881303434,0.533093055910991
1954,0.394782996940312,0.43677991051135,0.688711027717964,0.56322008948865
1955,0.376102686617533,0.471634982346381,0.698601644394947,0.528365017653619
1956,0.377806908629786,0.475655024611743,0.707046806897119,0.524344975388257
1957,0.391966447883923,0.438415710030971,0.685754410613982,0.561584289969029
1958,0.399496281284742,0.456151970462929,0.721310287261754,0.543848029537071
1959,0.376113299839675,0.461832909651259,0.686128931235899,0.538167090348741
1960,0.379677809726475,0.465011356694091,0.69667104881919,0.534988643305909
1961,0.380943475582447,0.457377855692171,0.689338057669744,0.542622144307829
1962,0.374746977522161,0.467367746096361,0.690609477830097,0.532632253903639
1963,0.38060540256118,0.456909621744109,0.688143235760811,0.543090378255891
1964,0.375750894749348,0.469648750270365,0.695382669952841,0.530351249729635
1965,0.413683174546462,0.403798359039652,0.682418434056205,0.596201640960348
1966,0.376107932212851,0.459702861214264,0.683463361344666,0.540297138785736
1967,0.385788080303772,0.440491130241683,0.67740486722795,0.559508869758317
1968,0.426028561453407,0.409915548316395,0.709947675294928,0.590084451683605
1969,0.374626943628019,0.481221512561651,0.708476143654951,0.518778487438349
1970,0.394505142425741,0.442793333593451,0.695522753505469,0.557206666406549
1971,0.374213575314733,0.467376831838286,0.68963803477556,0.532623168161714
1972,0.381196949981939,0.463760270631146,0.697856507842059,0.536239729368854
1973,0.408984712842862,0.42352992533714,0.697366720847559,0.57647007466286
1974,0.374432635781436,0.462901266349162,0.684396824103054,0.537098733650838
1975,0.38466724046514,0.461059082778519,0.700744339504097,0.538940917221481
1976,0.381219200994553,0.470234808774135,0.706268590845519,0.529765191225865
1977,0.347325501100345,0.499062755931406,0.679781137766727,0.500937244068594
1978,0.393238317838925,0.436687516788446,0.685905730913274,0.563312483211554
1979,0.385273436992042,0.457552633275807,0.697393924196925,0.542447366724193
1980,0.395910072066575,0.444542246522228,0.700158534623646,0.555457753477772
1981,0.390379535291549,0.458723691658506,0.708137696803985,0.541276308341494
1982,0.385202948556766,0.4622172303468,0.703203842648496,0.5377827696532
1983,0.392341960092723,0.439985814516427,0.688302098587035,0.560014185483573
1984,0.378763718120297,0.466640496124916,0.697077561759873,0.533359503875084
1985,0.36922835620505,0.479911089692784,0.696540427512549,0.520088910307216
1986,0.3795999052622,0.444247915937917,0.670965102835652,0.555752084062083
1987,0.428202377953194,0.409768259232143,0.71339509204463,0.590231740767857
1988,0.372027916665278,0.463947911581217,0.681304814239552,0.536052088418783
1989,0.382535663299682,0.452357225586275,0.685986945140389,0.547642774413725
1990,0.414647303274072,0.43646268526874,0.722964823079316,0.56353731473126
1991,0.375418471786826,0.463796170626032,0.687323031435191,0.536203829373968
1992,0.401002961719853,0.418548810272691,0.677998402378288,0.581451189727309
1993,0.377517455456061,0.46747143695627,0.69584807357992,0.53252856304373
1994,0.395073620646016,0.439868685119643,0.692951974983032,0.560131314880357
1995,0.383672666449444,0.460907192452734,0.698739195225058,0.539092807547266
1996,0.401772754356096,0.457585042867733,0.727302454737659,0.542414957132267
1997,0.39374155212349,0.462367642203294,0.718988837160086,0.537632357796706
1998,0.397048409731212,0.451787417280231,0.711285309615704,0.548212582719769
1999,0.386014535990536,0.468974876889678,0.713487266120585,0.531025123110322
2000,0.380998250311834,0.466492460740324,0.700999016188075,0.533507539259676
2001,0.379398095480908,0.475376032494259,0.709654109319058,0.524623967505741
2002,0.39592448489208,0.437237161047344,0.691253792959159,0.562762838952656
2003,0.378198844989941,0.464139121699796,0.692848416189197,0.535860878300204
2004,0.398834001136886,0.439746307142135,0.699397489454391,0.560253692857865
2005,0.363903581475776,0.49879394017837,0.711853027725747,0.50120605982163
2006,0.389617708064089,0.471947182198978,0.724125392849767,0.528052817801022
2007,0.399525952781407,0.440817089868884,0.701928932984607,0.559182910131116
2008,0.381669780122047,0.470553803386745,0.707521496153353,0.529446196613255
2009,0.3779568671565,0.464221712412725,0.692509899628541,0.535778287587275
2010,0.374622098249414,0.476402423533668,0.702068590210418,0.523597576466332
2011,0.379072536534753,0.469290721156778,0.701065343923319,0.530709278843222
2012,0.387359403062677,0.464362569672795,0.709920877001396,0.535637430327205
2013,0.3829486478167,0.450613613270407,0.68458699907872,0.549386386729593
2014,0.389054690909344,0.454740361043256,0.700671656308971,0.545259638956744
2015,0.46915195624602,0.352171928054583,0.713183240810294,0.647828071945417
2016,0.418634117696739,0.415332308982045,0.703979926974205,0.584667691017955
2017,0.388414079197436,0.470116371605587,0.719440373386688,0.529883628394413
2018,0.394546651472087,0.436824355078088,0.688352087126519,0.563175644921912
2019,0.39575718097569,0.43154318292478,0.696195681163451,0.56845681707522
