x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.537199129593664,0.337731381966557,0.7990840494163,0.662268618033443
1948,0.548837324302681,0.339645248859998,0.818726686682433,0.660354751140002
1949,0.491453047225407,0.408768406345382,0.817410549299453,0.591231593654618
1950,0.543535783433094,0.346856841362689,0.819635664416719,0.653143158637311
1951,0.546492463742708,0.340890134144509,0.816745487744364,0.659109865855491
1952,0.549316005754378,0.339113596759622,0.818791382715739,0.660886403240378
1953,0.544596696768151,0.348254827877165,0.822970411738889,0.651745172122835
1954,0.541714108124692,0.347293339296071,0.817426684001156,0.652706660703929
1955,0.538031143711475,0.352718693933182,0.81857058575279,0.647281306066818
1956,0.541532839180095,0.351575216230663,0.822467277249101,0.648424783769337
1957,0.510231731193169,0.376963459037121,0.80600675976316,0.623036540962879
1958,0.528108522948833,0.362640528711389,0.815788671319814,0.637359471288611
1959,0.549197999369672,0.337409959602793,0.816541974135293,0.662590040397207
1960,0.545426206396974,0.346808914538276,0.822426926950082,0.653191085461724
1961,0.533154588347777,0.353956144344126,0.812681322675845,0.646043855655874
1962,0.518352256031166,0.374254097322633,0.81534502046838,0.625745902677367
1963,0.513106947334011,0.378838029457905,0.812956057687239,0.621161970542095
1964,0.544777582315142,0.345169182431249,0.819422878601451,0.654830817568751
1965,0.542078608150942,0.345500208350818,0.815769417783548,0.654499791649182
1966,0.544611556485512,0.342156727862399,0.815478090753756,0.657843272137601
1967,0.539646830353572,0.339820211647511,0.805226955113332,0.660179788352489
1968,0.535068306404621,0.337115380104822,0.795185817277223,0.662884619895178
1969,0.546205355130628,0.341746990275691,0.817363105264527,0.658253009724309
1970,0.543628909721399,0.34307616095286,0.815128921614354,0.656923839047139
1971,0.543070103875113,0.349349273061174,0.82202301720225,0.650650726938826
1972,0.431172290173252,0.441663411572821,0.758656575967567,0.558336588427179
1973,0.530601785137281,0.337343024215742,0.788814810875404,0.662656975784258
1974,0.543675698220855,0.34652532210799,0.819436997879437,0.65347467789201
1975,0.545180962973671,0.338658740925143,0.812077249244233,0.661341259074857
1976,0.546382649462485,0.340861637317514,0.816546591757361,0.659138362682486
1977,0.56184948525748,0.325713422534374,0.821073368614634,0.674286577465626
1978,0.53781771695707,0.336033181434024,0.797988420411267,0.663966818565976
1979,0.545725578243312,0.339650665713349,0.814091325717573,0.660349334286651
1980,0.533198371384306,0.33934147675224,0.79503704627836,0.66065852324776
1981,0.537668233332634,0.343049699403033,0.80615936877363,0.656950300596967
1982,0.514034347285304,0.377092779925657,0.812179622828325,0.622907220074343
1983,0.540827147919025,0.348608428038495,0.817710976139415,0.651391571961505
1984,0.548962622509015,0.340634329032147,0.820123657843486,0.659365670967853
1985,0.548892520857318,0.347127447387185,0.828051363257949,0.652872552612815
1986,0.485985319308101,0.402196216245402,0.799576001824164,0.597803783754598
1987,0.533345565926776,0.340255048202987,0.796341300514084,0.659744951797013
1988,0.550353851131782,0.337103566708087,0.817887900578349,0.662896433291913
1989,0.5480262963299,0.337178108710878,0.81451912225966,0.662821891289122
1990,0.525692750549648,0.364061460619994,0.813843297001951,0.635938539380006
1991,0.546966132201402,0.338573083584109,0.814632417659294,0.661426916415891
1992,0.517572447809258,0.340239838017284,0.772772818074262,0.659760161982716
1993,0.521787956225394,0.375959847669782,0.822957275351923,0.624040152330218
1994,0.532598158791121,0.338947319625815,0.793675629898593,0.661052680374185
1995,0.541921802386549,0.343291941364378,0.812832236489775,0.656708058635622
1996,0.524175623475483,0.366762644160058,0.81490233537667,0.633237355839942
1997,0.537823969822379,0.354737856776236,0.820776807242959,0.645262143223764
1998,0.547563709497738,0.338682230102042,0.81565502069306,0.661317769897958
1999,0.54115245550318,0.347314796890709,0.816605611479048,0.652685203109291
2000,0.548414026934447,0.338708386751058,0.816953491017432,0.661291613248942
2001,0.546276071725303,0.342435697866197,0.818312288388079,0.657564302133803
2002,0.511121267109256,0.384004382441851,0.816493363169237,0.615995617558148
2003,0.539241975325787,0.347758088086413,0.814267363066188,0.652241911913587
2004,0.547351062496065,0.338135687526435,0.814675005554192,0.661864312473565
2005,0.545480181379336,0.345014849791457,0.820289266923135,0.654985150208543
2006,0.545657648192394,0.344060532639703,0.819380251414312,0.655939467360297
2007,0.540111398095825,0.337848031630771,0.803555480773551,0.662151968369229
2008,0.489885708204893,0.409282511896225,0.815500993239378,0.590717488103775
2009,0.533575503512176,0.355671738493392,0.815455383638182,0.644328261506608
2010,0.54699689783899,0.34002694621622,0.816446116376977,0.65997305378378
2011,0.546420074265057,0.344205676331232,0.820704014498178,0.655794323668768
2012,0.481856660654763,0.417144504913861,0.812772529981782,0.582855495086139
2013,0.544236648241989,0.338234217268816,0.810158335289567,0.661765782731184
2014,0.528486353788358,0.357002170216537,0.809323292795025,0.642997829783463
2015,0.500128893648371,0.335496811331572,0.741477434132969,0.664503188668428
2016,0.52703355226748,0.335510390904875,0.781381277280954,0.664489609095125
2017,0.537780448405131,0.352187658221586,0.817528669272496,0.647812341778414
2018,0.535773256784358,0.339642607391137,0.799235247782177,0.660357392608863
2019,0.452985600278084,0.435417710790997,0.73706256791275,0.564582289209003
