"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.926013637750754,0.184961415143721,0.199739407286684,0.627762806607082,0.904636089027143,1.34575322444274
"2","Geomean Spawners (NOR)",121.486236806459,43.4806633379738,0.357906084515923,54.583145646102,115.674704560428,222.519673878704
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0460271775742329,0.00182674136418495,0.0396883202590203,0.0424406281795312,0.0460199682359522,0.0496115441458811
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.686693813375316,0.0120455882383321,0.0175414253102475,0.678483511660641,0.686796108559598,0.712656539287249
"7","DPE",0.545900465777257,0.022247183172718,0.0407531859146562,0.532632253903639,0.539548501800756,0.595997677082312
"8","DPE*DPS",0.374868640935241,0.0167810286570942,0.0447650905533952,0.36561667614142,0.369660253350921,0.414301553532037
