"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.880449086384843,0.202728801459333,0.230256132460476,0.553712749226784,0.856080868910625,1.34152910117403
"2","Geomean Spawners (NOR)",24.4497276387354,16.3263748081776,0.667752829373522,5.76137642087577,20.3217579872303,66.9082124601973
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.04483681953352,0.00177949805304224,0.0396883202590203,0.0413430257266123,0.0448297966436431,0.0483284869696945
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.472766127799963,0.0196602960988004,0.0415856698327572,0.465779319260271,0.468726428360197,0.519737389938944
"7","DPE",0.559221419075509,0.116521024225546,0.208362949363019,0.530723731129854,0.594614784683759,0.67074317924825
"8","DPE*DPS",0.265315094298121,0.0588103671698879,0.221662349537511,0.241648122473057,0.281975032264658,0.326369955506802
