"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.771266429285685,0.162588696773458,0.210807433851413,0.510026163305999,0.751903852048845,1.14045454644263
"2","Geomean Spawners (NOR)",71.113155037901,35.6798603038952,0.501733614334493,23.4845529166451,64.0099237275811,160.385076029775
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0428528894656652,0.00170075920113771,0.0396883202590203,0.0395136883050807,0.0428461773231279,0.0461900583427169
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.813650966917405,0.0172846992772612,0.0212433831950646,0.80074160633228,0.819841721720451,0.834463439034383
"7","DPE",0.337526101244553,0.0355890134390421,0.105440774232912,0.31162347880929,0.340063554750339,0.39681526666232
"8","DPE*DPS",0.274297652497172,0.026151278010231,0.0953390514725626,0.255732198353457,0.279811672261277,0.310371868612597
