"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.734417152740728,0.14540921380822,0.197992671148237,0.501369239140874,0.71717570634552,1.06473967950261
"2","Geomean Spawners (NOR)",34.9922556105689,18.4128927269153,0.526199080500369,11.0816023409884,31.1561001126189,81.3255221919872
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0396786013570974,0.00157477703809048,0.0396883202590203,0.0365867484306303,0.0396723864103037,0.0427685725395527
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.697922036716956,0.00497596969842543,0.00712969276888365,0.694026920788193,0.697450028503479,0.708841892013963
"7","DPE",0.38785177223909,0.000776337012097405,0.00200163327246274,0.387561342911754,0.387830476533153,0.388785463849507
"8","DPE*DPS",0.270690691491436,0.00205854325535616,0.00760478036394277,0.269244082283528,0.27047621000448,0.27554476561495
