"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.37501539897096,0.284044337267945,0.206575386341506,0.911891175557058,1.34397863595893,2.01683001845196
"2","Geomean Spawners (NOR)",745.357054004676,161.267691692787,0.216363004584612,478.979690312769,729.103021334179,1105.6592964395
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0460271775742329,0.00182674136418495,0.0396883202590203,0.0424406281795312,0.0460199682359522,0.0496115441458811
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.950434182937373,0.015878205560697,0.0167062652477676,0.937280437397823,0.9508297875138,0.978115575216848
"7","DPE",0.896383838838806,0.00370698981057705,0.00413549380294402,0.896973595852385,0.89698,0.89698
"8","DPE*DPS",0.851950694247605,0.0144923341305304,0.0170107662666198,0.839584681589287,0.852841109573723,0.87734802218884
