"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.4010443984248,0.281162724308789,0.200680809705175,0.948254123622583,1.3691173013258,2.04117213318499
"2","Geomean Spawners (NOR)",902.165897455297,227.978251804424,0.252701030317676,527.489126837325,878.530207770161,1413.32439228455
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0396786013570974,0.00157477703809048,0.0396883202590203,0.0365867484306303,0.0396723864103037,0.0427685725395527
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.98,5.72861427326401e-16,5.84552476863675e-16,0.98,0.98,0.980000000000001
"7","DPE",0.757632928,0.000279182687136911,0.000368493338685658,0.7576,0.7576,0.7576
"8","DPE*DPS",0.74248026944,0.000273599033394184,0.000368493338685673,0.742448,0.742448,0.742448000000001
