"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.28310588860716,0.257242744821166,0.200484423854066,0.869721212237589,1.25320200925627,1.86845884920437
"2","Geomean Spawners (NOR)",637.222382633748,180.00629435699,0.28248583110498,344.252270303851,617.523429905389,1042.32848599922
"3","QET Threshold -100 (Mean not median)",1,0,0,1,1,1
"4","SAR",0.0396786013570974,0.00157477703809048,0.0396883202590203,0.0365867484306303,0.0396723864103037,0.0427685725395527
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.837203871219041,0.0309578678866989,0.0369776931891411,0.809294283403158,0.834110065052985,0.915077744097066
"7","DPE",0.7576329752,0.000279379924480394,0.000368753649359894,0.7576,0.7576,0.7576
"8","DPE*DPS",0.634294270023269,0.023483234821811,0.0370226185725271,0.613121349106233,0.631921785284141,0.693262898927937
