"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.04215535754483,0.811337996188186,0.778519239299968,0.207064734068358,0.819568260334981,3.19229920733189
"2","Geomean Spawners (NOR)",208.912651805111,350.094132782949,1.67579191474503,0.447827427186974,72.7725723495736,1193.49996827064
"3","QET Threshold -116 (Mean not median)",0.7435,0.436703168177849,0.587361355989037,0,0.7435,1
"4","SAR",0.0421706867377703,0.0345898163720181,0.820233651567206,0.00814411685511919,0.03250611265778,0.133050869020021
"5","Last 15 years Average Marine Survival",0.042243341488515,0.0227582572120406,0.538741880024525,0.0143507438689174,0.0371526690120305,0.0998864248267128
"6","First 5 Years Average Marine Survival",0.0420972950121003,0.0345309170421411,0.820264509446882,0.00812447876389038,0.0324928850046246,0.132633450352092
"7","DPS",0.758228628743971,0.0830080508349011,0.109476281543743,0.670820393249937,0.810158335289567,0.822957275351923
"8","DPE",0.647146042607498,0.0365288386666208,0.0564460512181112,0.648424783769337,0.65997305378378,0.670820393249937
"9","DPE*DPS",0.491733468165827,0.0634686096483139,0.129071161019511,0.45,0.522713637028527,0.541128091927221
