"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.724519094085768,0.651138504750557,0.898718211936421,0.0945359328758818,0.537466201167714,2.45010064414062
"2","Geomean Spawners (NOR)",96.0371829707135,200.149305530943,2.08408138743489,0.121201280557024,23.1170260001666,650.380768147311
"3","QET Threshold -116 (Mean not median)",0.87981,0.325185210847931,0.369608450515374,0,0.87981,1
"4","SAR",0.0421706867377703,0.0345898163720181,0.820233651567206,0.00814411685511919,0.03250611265778,0.133050869020021
"5","Last 15 years Average Marine Survival",0.042243341488515,0.0227582572120406,0.538741880024525,0.0143507438689174,0.0371526690120305,0.0998864248267128
"6","First 5 Years Average Marine Survival",0.0420972950121003,0.0345309170421411,0.820264509446882,0.00812447876389038,0.0324928850046246,0.132633450352092
"7","DPS",0.648557542539368,0.0845335710056413,0.130340895697023,0.670820393249937,0.676467904859073,0.687461926972739
"8","DPE",0.626915672250235,0.177731439093558,0.283501349480726,0.667517381272839,0.670820393249937,0.763209266185105
"9","DPE*DPS",0.418983019644999,0.129038987857412,0.307981425993697,0.45,0.45,0.516042666541068
