"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.505528303682069,0.402869894770275,0.796928464412239,0.0975346958427503,0.394062410292901,1.57257035314472
"2","Geomean Spawners (NOR)",8.58159086294017,29.6020400861666,3.44948163562584,0.00517236442415294,1.04296716917415,70.0744836919504
"3","QET Threshold -116 (Mean not median)",0.9961,0.0623283952006506,0.0625724276685579,1,0.9961,1
"4","SAR",0.0421707346605508,0.034591532595936,0.820273416490776,0.00814261644610542,0.032506492628214,0.13306243433524
"5","Last 15 years Average Marine Survival",0.042243341488515,0.0227582572120406,0.538741880024525,0.0143507438689174,0.0371526690120305,0.0998864248267128
"6","First 5 Years Average Marine Survival",0.0420972950121003,0.0345309170421411,0.820264509446882,0.00812447876389038,0.0324928850046246,0.132633450352092
"7","DPS",0.681780750781058,0.0392671520765763,0.0575949849443406,0.670820393249937,0.694080941714955,0.708387965765266
"8","DPE",0.46989887570272,0.124455216100829,0.264855317890917,0.387690046967814,0.388094344628366,0.670820393249937
"9","DPE*DPS",0.318472867853973,0.0793322700686976,0.249102131064657,0.26947798939029,0.271431683377031,0.45
