"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.32626918957382,1.03514648413042,0.780495009812485,0.262596383826833,1.04184731954379,4.05912025798226
"2","Geomean Spawners (NOR)",249.842374597739,386.65539301084,1.54759733465301,0.543083326306369,97.758177954349,1330.87078864263
"3","QET Threshold -116 (Mean not median)",0.71979,0.449103966631033,0.623937490977971,0,0.71979,1
"4","SAR",0.0421707346605508,0.034591532595936,0.820273416490776,0.00814261644610542,0.032506492628214,0.13306243433524
"5","Last 15 years Average Marine Survival",0.042243341488515,0.0227582572120406,0.538741880024525,0.0143507438689174,0.0371526690120305,0.0998864248267128
"6","First 5 Years Average Marine Survival",0.0420972950121003,0.0345309170421411,0.820264509446882,0.00812447876389038,0.0324928850046246,0.132633450352092
"7","DPS",0.874532866980185,0.158005063163261,0.180673670629283,0.670820393249937,0.98,0.980000000000001
"8","DPE",0.72258202924685,0.0601150560720839,0.0831947843136121,0.670820393249937,0.7576,0.7576
"9","DPE*DPS",0.64086151235467,0.153777383597959,0.239954156449412,0.45,0.742448,0.742448000000001
