x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.400831062196121,0.427405211884037,0.688010037804077,0.572594788115963
1948,0.379267938093544,0.468232549190599,0.700056707960062,0.531767450809401
1949,0.389651595596417,0.453625127512771,0.700340031271561,0.546374872487229
1950,0.376950420898268,0.463820023860105,0.690157891840615,0.536179976139895
1951,0.378867486041577,0.458008483169408,0.686364689473757,0.541991516830592
1952,0.373953309291343,0.46762230040024,0.689470289002104,0.53237769959976
1953,0.383093082059146,0.465731276897519,0.70386753050113,0.534268723102481
1954,0.393468766769076,0.436771491375975,0.68640823135883,0.563228508624025
1955,0.369643052104643,0.471703692615304,0.686690670238011,0.528296307384696
1956,0.371908432222301,0.475713223428539,0.696083916972176,0.524286776571461
1957,0.391601848234083,0.438395176891312,0.685091924354918,0.561604823108688
1958,0.394985295860602,0.456003644268529,0.712974538143092,0.543996355731471
1959,0.373758472567011,0.461832945835925,0.681833156020243,0.538167054164075
1960,0.374531196348182,0.465012141013745,0.687228513759658,0.534987858986255
1961,0.379220901167253,0.457372676326433,0.686214533596344,0.542627323673567
1962,0.377009136646653,0.467367746096361,0.694778340090347,0.532632253903639
1963,0.378023305964122,0.456909621744109,0.683474746308508,0.543090378255891
1964,0.371059774027611,0.469648750507617,0.686701056722256,0.530351249492383
1965,0.413646937972312,0.404002322917688,0.682588322720792,0.595997677082312
1966,0.373939989269872,0.459702951559919,0.679523886835072,0.540297048440081
1967,0.382751276647225,0.440060473086448,0.671564716207656,0.559939526913552
1968,0.423415785197227,0.409841829291904,0.705506991094799,0.590158170708096
1969,0.369568539938878,0.48122151272327,0.698909938341475,0.51877848727673
1970,0.392309241001028,0.442179396097474,0.69090349716928,0.557820603902526
1971,0.369858101056035,0.467313141908771,0.681531339006297,0.532686858091229
1972,0.379968629135664,0.464853700880017,0.697003042575981,0.535146299119983
1973,0.405670103827799,0.423483104438879,0.691659706477328,0.576516895561121
1974,0.37186709909744,0.463558289373096,0.680524732767592,0.536441710626904
1975,0.380057018676778,0.461137093695753,0.692444350513467,0.538862906304247
1976,0.377490590418183,0.470235015525896,0.699361020585605,0.529764984474104
1977,0.346745927846366,0.499585898243193,0.679342374462015,0.500414101756806
1978,0.390430698498784,0.436892868550066,0.68125255658748,0.563107131449934
1979,0.383791430527958,0.457552633275807,0.694711303999326,0.542447366724193
1980,0.392132404985849,0.444858674459067,0.693866095547895,0.555141325540933
1981,0.386536506397409,0.458699987072778,0.701136400024783,0.541300012927222
1982,0.383584758690311,0.462228850781354,0.700264625542009,0.537771149218646
1983,0.396764264887679,0.440020837509073,0.696103105162189,0.559979162490927
1984,0.374249105393057,0.466636188464931,0.688763398386355,0.533363811535069
1985,0.366598009276848,0.479998554334673,0.691692470417031,0.520001445665327
1986,0.38072594417771,0.444088003532662,0.672765282507461,0.555911996467338
1987,0.424957931995406,0.409752077606026,0.707970683681074,0.590247922393974
1988,0.369129340234874,0.463947602844164,0.675996190397694,0.536052397155836
1989,0.380367238494911,0.452359329200118,0.682100962882264,0.547640670799882
1990,0.40781844017363,0.436462961439796,0.711058593874615,0.563537038560204
1991,0.371567613987358,0.463796170626032,0.680272810267972,0.536203829373968
1992,0.398690170861584,0.418737072034893,0.674302669767776,0.581262927965107
1993,0.378150873410482,0.46747143695627,0.697015602807997,0.53252856304373
1994,0.392291144357148,0.439891405120565,0.688098983036922,0.560108594879436
1995,0.379879426006918,0.460451498199244,0.691257322624175,0.539548501800756
1996,0.395483548289335,0.457544347433752,0.715864787430898,0.542455652566248
1997,0.393241978816944,0.462379006994194,0.718091497293593,0.537620993005806
1998,0.392892920474649,0.451787417280231,0.703841032318484,0.548212582719769
1999,0.38197182793303,0.468974876889678,0.706014954974911,0.531025123110322
2000,0.377760087025482,0.466492460740324,0.695041116706564,0.533507539259676
2001,0.376608405049899,0.475084298094441,0.704051879031193,0.524915701905559
2002,0.398449550362156,0.43719439800549,0.69561042869475,0.56280560199451
2003,0.377280268752837,0.464136112802811,0.69116180352218,0.535863887197189
2004,0.395818341771785,0.43978400040826,0.694155095709662,0.56021599959174
2005,0.360443809759097,0.49879394017837,0.705085166409927,0.50120605982163
2006,0.385489826152218,0.470568591525618,0.714622508248932,0.529431408474382
2007,0.396712322902598,0.440817089869562,0.696985654069769,0.559182910130438
2008,0.37625616718232,0.470553803386745,0.697485994978789,0.529446196613255
2009,0.374226433713236,0.464221712412725,0.685674828450178,0.535778287587275
2010,0.370323782672901,0.476402423533668,0.694013239575249,0.523597576466332
2011,0.376662563536924,0.469290306996434,0.696607751646946,0.530709693003566
2012,0.388053732977244,0.464388190514555,0.711226784741351,0.535611809485445
2013,0.381036531236686,0.450925113321152,0.681548286849749,0.549074886678848
2014,0.387844482874759,0.454740361043564,0.698492120917847,0.545259638956435
2015,0.465127979606156,0.352171928054583,0.707066176471639,0.647828071945417
2016,0.415854284486946,0.415332308982045,0.69930532761093,0.584667691017955
2017,0.386570543327271,0.46985743276099,0.715682426777181,0.53014256723901
2018,0.395195322286111,0.436824355078088,0.689483800973349,0.563175644921912
2019,0.41225739091061,0.43763509753236,0.720270214216914,0.56236490246764
