x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.875461995705533,0.10302,0.965249504625827,0.89698
1948,0.857713484369293,0.10302,0.945680703399516,0.89698
1949,0.845666584570132,0.10302,0.932398271814297,0.89698
1950,0.849086819999453,0.10302,0.936169287084008,0.89698
1951,0.87176244104906,0.10302,0.961170523108624,0.89698
1952,0.861830763634306,0.103569921873757,0.950796740346335,0.896430078126243
1953,0.85360041230894,0.10302,0.941145794073673,0.89698
1954,0.868677222648281,0.103036373544578,0.957786175001558,0.896963626455422
1955,0.837748377761082,0.10302,0.923667972569496,0.89698
1956,0.846320709388236,0.103066814267496,0.933167649725692,0.896933185732504
1957,0.86899788854081,0.103026404147615,0.958129203005205,0.896973595852385
1958,0.864474357184224,0.10302,0.953134972308347,0.89698
1959,0.855635952153877,0.10302,0.943390099179559,0.89698
1960,0.835851880931941,0.10302,0.92157697075122,0.89698
1961,0.868785602086895,0.10302,0.957888379111883,0.89698
1962,0.85243284067951,0.10302,0.939858476129032,0.89698
1963,0.847485551466832,0.10302,0.934403792219048,0.89698
1964,0.855380265404726,0.10302,0.943108189160429,0.89698
1965,0.88396744713959,0.103332076492663,0.974962744595692,0.896667923507337
1966,0.870503791934379,0.10302,0.959782786758671,0.89698
1967,0.876213609451617,0.10302,0.966078203986435,0.89698
1968,0.882848014211893,0.10302,0.973393034258631,0.89698
1969,0.84923573192357,0.103318493263313,0.936641726575108,0.896681506736687
1970,0.871034586360702,0.103031533495096,0.960380232090452,0.896968466504904
1971,0.847837921033537,0.10302,0.934792300859486,0.89698
1972,0.850675631940417,0.103053455162069,0.937955645547369,0.896946544837931
1973,0.887156335659716,0.10302,0.978143217777366,0.89698
1974,0.847035234767011,0.103029776169169,0.9339173574953,0.896970223830831
1975,0.85725989942233,0.10302,0.945180598714779,0.89698
1976,0.853746970401393,0.111682368106128,0.950384296255532,0.888317631893872
1977,0.841512000633018,0.133830765044887,0.960444588854036,0.866169234955113
1978,0.886256762827028,0.10302,0.977151384624829,0.89698
1979,0.86071953514301,0.103073054365945,0.949050570485873,0.896926945634055
1980,0.880337818423953,0.10302,0.970625392427566,0.89698
1981,0.86889137753594,0.10302,0.958005002906282,0.89698
1982,0.870058997799883,0.10302,0.959292374473398,0.89698
1983,0.86352526631347,0.10302,0.952088542540596,0.89698
1984,0.847893297226367,0.10302,0.934853356442662,0.89698
1985,0.87121233436539,0.10302,0.960563997403901,0.89698
1986,0.876000615376936,0.10302,0.965843365208643,0.89698
1987,0.88447739997001,0.10302,0.9751895300558,0.89698
1988,0.860769773390816,0.10302,0.949050445865197,0.89698
1989,0.869330095059175,0.103024580383565,0.958493555896827,0.896975419616435
1990,0.841394327794408,0.10302,0.927687851765648,0.89698
1991,0.859837531395137,0.10302,0.948022592995587,0.89698
1992,0.887980484572492,0.10302,0.979051891521855,0.89698
1993,0.845376400042019,0.103615914453971,0.932691133398202,0.896384085546029
1994,0.875322927042425,0.10302,0.965096173060515,0.89698
1995,0.865911552339359,0.10302,0.954719566406491,0.89698
1996,0.839449365456646,0.10302,0.925543413809175,0.89698
1997,0.866298295268945,0.10302,0.95514597374688,0.89698
1998,0.871566987970775,0.10302,0.960955024334357,0.89698
1999,0.852946281409014,0.10302,0.940424575414027,0.89698
2000,0.860426960418965,0.103527827013677,0.949203942559356,0.896472172986323
2001,0.885937372838535,0.10302,0.976799237952916,0.89698
2002,0.855812321705871,0.104208049575515,0.944822176113188,0.895791950424485
2003,0.870944943403802,0.10302,0.960269182786613,0.89698
2004,0.867434900202482,0.103147224097681,0.956533324099256,0.896852775902319
2005,0.871310286248715,0.10302,0.960671995246548,0.89698
2006,0.873501996483763,0.10302,0.963088487600347,0.89698
2007,0.884525474091393,0.10302,0.975242534666027,0.89698
2008,0.841518035408437,0.103049529713271,0.927854456200231,0.896950470286729
2009,0.851699269574522,0.103092679130733,0.939124924869028,0.896907320869267
2010,0.866672453691219,0.10302,0.955558505911066,0.89698
2011,0.849051393343048,0.104241139881997,0.937392313482236,0.895758860118003
2012,0.844990632631522,0.10302,0.931652994147084,0.89698
2013,0.859553589148615,0.10302,0.947709529591187,0.89698
2014,0.851848402696379,0.10302,0.939214098101809,0.89698
2015,0.887203115736653,0.103022133151972,0.978197096275241,0.896977866848028
2016,0.884621452154592,0.10302,0.975348356253272,0.89698
2017,0.845964977937142,0.10302,0.932727268448193,0.89698
2018,0.872915404724406,0.103021506042811,0.962443333045127,0.896978493957189
2019,0.853876146729506,0.102,0.950864305934862,0.898
