x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.917594785265157,0.0616100000000001,0.96752895461272,0.93839
1948,0.926389134877191,0.06161,0.976801879898766,0.93839
1949,0.915412291594525,0.06161,0.965227692821018,0.93839
1950,0.92322859179289,0.0616100000000001,0.97346934467138,0.93839
1951,0.927870442547563,0.0616136826582367,0.978367597234317,0.938386317341763
1952,0.925455755169217,0.0617683514783547,0.975980665285812,0.938231648521645
1953,0.926844799011459,0.06161,0.977282340610361,0.93839
1954,0.917197611755482,0.0616237765090745,0.967124216146334,0.938376223490926
1955,0.923170644130722,0.06161,0.973408243581989,0.93839
1956,0.923337476099495,0.0616255188068941,0.973600085630612,0.938374481193106
1957,0.920787244902667,0.0616139854267937,0.970899223263049,0.938386014573206
1958,0.925714117326023,0.06161,0.976090128877384,0.93839
1959,0.917116599941862,0.061611305511806,0.967026078307262,0.938388694488194
1960,0.920905919836997,0.0616100000000001,0.971020276296669,0.93839
1961,0.927821783088049,0.06161,0.978312490734876,0.93839
1962,0.926788491530115,0.06161,0.97722296895804,0.93839
1963,0.925640415792384,0.0616221964082781,0.976024968411084,0.938377803591722
1964,0.917632509768388,0.06161,0.967568732028373,0.93839
1965,0.920353460646042,0.0617058745427721,0.97053586639302,0.938294125457228
1966,0.917901503174836,0.06161,0.96785236366351,0.93839
1967,0.922545906851912,0.0616150735681635,0.972754712923223,0.938384926431837
1968,0.922350268241599,0.06161,0.972543224033996,0.93839
1969,0.923576545495859,0.0616801060309244,0.973908225873385,0.938319893969076
1970,0.916973283915985,0.0616100000000001,0.966873632066961,0.93839
1971,0.922793095864497,0.06161,0.973010149689997,0.93839
1972,0.919919863661853,0.0616676934264917,0.970039570818467,0.938332306573508
1973,0.920368366525136,0.0616100000000001,0.970453470117921,0.93839
1974,0.919574159852633,0.0616169892067556,0.969623189562922,0.938383010793244
1975,0.927032789111738,0.06161,0.977480560857598,0.93839
1976,0.920518302819247,0.063835643304388,0.97289471570676,0.936164356695612
1977,0.890440260250708,0.074860550269869,0.952200509247767,0.925139449730131
1978,0.922461046519567,0.061616266838751,0.972666457958664,0.938383733161249
1979,0.924801272253556,0.061610848384622,0.975128480411606,0.938389151615378
1980,0.917363796697224,0.0616107068559815,0.96728611692363,0.938389293144019
1981,0.915479486424497,0.0616100000000001,0.965298544295592,0.93839
1982,0.92739296530854,0.0616100000000001,0.977860337317497,0.93839
1983,0.92550423006631,0.061621596096523,0.97588075208902,0.938378403903477
1984,0.926913839841628,0.0616100000000001,0.977355138541769,0.93839
1985,0.916681878527165,0.0616151313633805,0.966571598558895,0.93838486863662
1986,0.917041719878594,0.06161,0.966945792214801,0.93839
1987,0.921860265903297,0.0616577342596717,0.972075482878158,0.938342265740328
1988,0.927528874819404,0.0616363266957645,0.97803079233071,0.938363673304235
1989,0.926498355739822,0.0616606309058046,0.976969201041148,0.938339369094195
1990,0.914942219624832,0.0616261126076806,0.964748430748751,0.938373887392319
1991,0.927675486626116,0.0616178114224019,0.978166289708013,0.938382188577598
1992,0.922748496415295,0.0616100000000001,0.972963123203845,0.93839
1993,0.922693537650712,0.0616764497112963,0.97297334582676,0.938323550288704
1994,0.91886739855402,0.0616158192385456,0.96887676660345,0.938384180761454
1995,0.927761665051712,0.06161,0.97824910116272,0.93839
1996,0.920782789570577,0.06161,0.970890445460808,0.93839
1997,0.924375412333585,0.0616394788232239,0.974708870405709,0.938360521176776
1998,0.917960923175297,0.0616100000000001,0.967915017213695,0.93839
1999,0.924185428029462,0.0616100000000001,0.974478250539823,0.93839
2000,0.92565148013477,0.0616853029548236,0.976101586339406,0.938314697045176
2001,0.921900427612632,0.0616100000000002,0.972068903734362,0.93839
2002,0.911978853245439,0.0618878105607715,0.961889176622483,0.938112189439229
2003,0.926633164003429,0.0616107288829918,0.9770599396512,0.938389271117008
2004,0.917518179218185,0.0616321733628384,0.967470799248465,0.938367826637162
2005,0.916239185487946,0.0616110220593347,0.966100626219288,0.938388977940665
2006,0.91724843327704,0.06161,0.967163754654772,0.93839
2007,0.917381349644505,0.061620978264188,0.967315101472224,0.938379021735812
2008,0.91409099540173,0.0616427720634305,0.963867800523442,0.93835722793657
2009,0.921977544097259,0.0616467227271657,0.972187860992662,0.938353277272834
2010,0.91634180357382,0.06161,0.966207787485971,0.93839
2011,0.923410015553484,0.0619410542107001,0.974000635355753,0.9380589457893
2012,0.924202102249061,0.06161,0.974495832146123,0.93839
2013,0.917361557035945,0.0616222187643007,0.967295496780468,0.938377781235699
2014,0.925418420814635,0.0616126473438137,0.975781064796761,0.938387352656186
2015,0.920164128392312,0.0616138441110992,0.970242050327972,0.938386155888901
2016,0.917278672412345,0.061617012882711,0.967202791353852,0.938382987117289
2017,0.925437524629862,0.0616105604104033,0.975799061016888,0.938389439589597
2018,0.916444677086982,0.0616569449797575,0.966364093916858,0.938343055020243
2019,0.913127922293546,0.061,0.972447201590572,0.939
