x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.279096203962406,0.610769313010422,0.699085047962989,0.389230686989578
1948,0.278885682556729,0.612649360733446,0.701862926586724,0.387350639266554
1949,0.282156265289254,0.612008940404805,0.708951265328024,0.387991059595195
1950,0.280599056121646,0.611880924573323,0.704811885290646,0.388119075426677
1951,0.278872753860551,0.611542841633383,0.699881400057474,0.388457158366617
1952,0.277312023291589,0.611747931536738,0.69632286998949,0.388252068463262
1953,0.279376432226322,0.612249652251227,0.70239142167333,0.387750347748773
1954,0.279305563266125,0.611415711036481,0.700744035828489,0.388584288963519
1955,0.278324737821379,0.612089418524442,0.699465535169426,0.387910581475558
1956,0.277865064274417,0.612235107287267,0.698566086060019,0.387764892712733
1957,0.28077046100764,0.611534635915356,0.704629526966859,0.388465364084644
1958,0.280025044543419,0.612416588271415,0.70431772625006,0.387583411728585
1959,0.279320052968569,0.611255237624202,0.700498362171146,0.388744762375798
1960,0.279749946253415,0.611861835391202,0.702645390773556,0.388138164608798
1961,0.279579314167606,0.611636053962273,0.70181881906835,0.388363946037727
1962,0.278756660279902,0.611713793779814,0.699890319891712,0.388286206220186
1963,0.280743780035724,0.611405354206044,0.70433404712829,0.388594645793956
1964,0.278551167676991,0.611763279336658,0.699461283261396,0.388236720663342
1965,0.278443552303134,0.612107403962403,0.699795761660325,0.387892596037597
1966,0.278417455361824,0.611304618200683,0.698321244919676,0.388695381799317
1967,0.277293559393677,0.612007921868808,0.696731353789086,0.387992078131192
1968,0.277855815712358,0.611731642973111,0.697659783434914,0.388268357026889
1969,0.274775965722929,0.612336622943437,0.690976291950178,0.387663377056563
1970,0.279517700835804,0.611847158755354,0.702036182793567,0.388152841244646
1971,0.280583496936699,0.611701364483677,0.704455079473153,0.388298635516323
1972,0.281729358056538,0.611974488060211,0.70781733734484,0.388025511939789
1973,0.276881579371417,0.611926641933172,0.695554157947275,0.388073358066828
1974,0.281550185095326,0.611426476447986,0.706394600891204,0.388573523552014
1975,0.279265471423771,0.612153484711095,0.701942735934173,0.387846515288905
1976,0.276866088256577,0.612189076265638,0.695974071444689,0.387810923734362
1977,0.275248342241335,0.611201336467499,0.69019374288576,0.388798663532501
1978,0.276280922960123,0.612492487146601,0.695033210761014,0.387507512853399
1979,0.280962742417408,0.611118336795127,0.704376180544303,0.388881663204873
1980,0.277323784896328,0.611949067367567,0.696704271140127,0.388050932632433
1981,0.27773805393022,0.612187508795611,0.698163230343421,0.387812491204389
1982,0.28052221134103,0.611961367497309,0.70476126796344,0.388038632502691
1983,0.281329945128285,0.611525381563822,0.706017226975132,0.388474618436178
1984,0.280384884113519,0.611709908815974,0.703971528088982,0.388290091184026
1985,0.276873931251545,0.611597802506751,0.694960853613857,0.388402197493249
1986,0.279030371468829,0.612565608891983,0.702079079495143,0.387434391108017
1987,0.280446035075179,0.610455201353153,0.701913868044273,0.389544798646847
1988,0.27871791400274,0.611417648685504,0.699273093963014,0.388582351314496
1989,0.279203733466874,0.611582114752724,0.700781124054177,0.388417885247276
1990,0.280617023842977,0.612202871710354,0.705427475179389,0.387797128289646
1991,0.278915473547755,0.611825005827242,0.700484655313992,0.388174994172758
1992,0.281032004905283,0.607437783942998,0.69810825183228,0.392562216057002
1993,0.282171119520866,0.611657682257524,0.70836340241231,0.388342317742476
1994,0.278626163940988,0.611665509568929,0.699477877598456,0.388334490431071
1995,0.280458346328597,0.611558585180067,0.703888541444279,0.388441414819933
1996,0.281920405509141,0.612529037348884,0.709285537813233,0.387470962651116
1997,0.279871062331053,0.611845185538454,0.702920201302963,0.388154814461546
1998,0.278573358490295,0.612001311795223,0.69993536849791,0.387998688204777
1999,0.279725905421479,0.611965741578195,0.702768416293072,0.388034258421805
2000,0.27868113297297,0.611950369474137,0.700116547287845,0.388049630525863
2001,0.27524557236174,0.611714443631845,0.691075957841958,0.388285556368155
2002,0.279410916279455,0.611867158686399,0.701803235717922,0.388132841313601
2003,0.281161328496949,0.611290298082603,0.705178045943809,0.388709701917397
2004,0.279287238434223,0.611951316582113,0.70164090491669,0.388048683417887
2005,0.275120632340098,0.612249791082336,0.691691987010494,0.387750208917664
2006,0.279144066582984,0.611625558897982,0.700707770836882,0.388374441102018
2007,0.281078013224502,0.611614059358038,0.705541999729136,0.388385940641962
2008,0.279453019348045,0.612306439964235,0.702684296227764,0.387693560035765
2009,0.280694683831724,0.61196162357137,0.70519502755045,0.38803837642863
2010,0.27755132358476,0.611767812812357,0.696958539551653,0.388232187187643
2011,0.280861030055313,0.6117881114346,0.70530548715445,0.3882118885654
2012,0.285113550585197,0.611704555541452,0.715834324876064,0.388295444458548
2013,0.278195753914959,0.611438460836073,0.697999497137976,0.388561539163927
2014,0.281326893233909,0.612146884500648,0.707112455009459,0.387853115499352
2015,0.279718020761202,0.609044732974033,0.697628996960121,0.390955267025967
2016,0.281327650310984,0.610583250523097,0.704346151430616,0.389416749476903
2017,0.280725699674838,0.612313645237872,0.70589723864866,0.387686354762128
2018,0.280954452662335,0.610425386821083,0.703133891382967,0.389574613178917
2019,0.277196629139631,0.60669444241535,0.704786962182631,0.39330555758465
