"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.997497691309172,0.332728514081591,0.333563192156264,0.395396617597647,0.978915386006798,1.71375979011173
"2","Geomean Spawners (NOR)",60.673228887771,67.0254404479868,1.10469545921094,2.57871380889503,39.1590806331606,243.733608728621
"3","QET Threshold -100 (Mean not median)",0.99685,0.0560366746076979,0.0562137479136258,1,0.99685,1
"4","SAR",0.0438922776862945,0.00219614958372207,0.0500349879178821,0.0395804472790998,0.043883610457548,0.0482014838544838
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.649434192106997,0.094835018746771,0.146027141624761,0.676200869636414,0.681481124493696,0.687607201036501
"7","DPE",0.617776215527251,0.210855885245418,0.341314346434427,0.65114294559774,0.705602259011067,0.769766957936336
"8","DPE*DPS",0.417882340919733,0.149413442308358,0.357549069863799,0.445745050963501,0.483348380652782,0.517529414860575
