"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.719919505172746,0.415093485089922,0.576583190353094,0,0.724065221173651,1.52581348922897
"2","Geomean Spawners (NOR)",96.2342996512284,150.320259199433,1.56202372484886,0,31.4278894048942,533.976615740906
"3","QET Threshold",0.8395,0.36708749001094,0.437269195963002,0,1,1
"4","SAR",0.0450343473005758,0.00224633076384973,0.0498803890474284,0.0407219686006293,0.0450325606506347,0.0493920409474184
"5","First 5 Years Average Marine Survival",0.0251988580076456,0.0115925726923717,0.460043573754588,0.00532289165539878,0.0244992269500019,0.0495021020377319
"6","DPS",0.687186707770707,0.0121493972251814,0.0176799072039607,0.678946860811125,0.686682928796769,0.713517471408391
"7","DPE",0.545920592866954,0.022279440689065,0.0408107717132676,0.532623168161714,0.539092807547266,0.596201640960348
"8","DPE*DPS",0.375154165543785,0.0168932932677638,0.045030269737981,0.365636124432492,0.371095052771607,0.41431282825061
