"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",NA,NA,NA,0.931847470553338,1.33928161731059,1.6537696980882
"2","Geomean Spawners (NOR)",685.809389570608,836.181900202482,1.21926283442404,0,362.915643372272,2926.60425545344
"3","QET Threshold",0.3412,0.474136099136156,1.38961342068041,0,0,1
"4","SAR",0.0419285302453637,0.00209141140082561,0.0498803890474284,0.0379135569729997,0.0419268668126599,0.0459856932958723
"5","First 5 Years Average Marine Survival",0.0503977160152911,0.0231851453847434,0.460043573754588,0.0106457833107976,0.0489984539000038,0.0990042040754637
"6","DPS",0.98,5.73246354102566e-16,5.84945259288332e-16,0.98,0.98,0.980000000000001
"7","DPE",0.650513918628377,0.0106243167939897,0.0163321898113899,0.645418805102203,0.648016047751512,0.674659266624031
"8","DPE*DPS",0.63750364025581,0.0104118304581099,0.0163321898113899,0.632510429000158,0.635055726796482,0.66116608129155
