"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.32866890813803,0.290543405593017,0.218672540475247,0.866243651701016,1.29393537390027,1.99418614720778
"2","Geomean Spawners (NOR)",290.39768797364,162.684784524313,0.560213773255249,81.1860918391135,255.438467583232,701.7445983026
"3","QET Threshold -100 (Mean not median)",0.91186,0.283499813265267,0.310902784709568,0,0.91186,1
"4","SAR",0.0438922776862945,0.00219614958372207,0.0500349879178821,0.0395804472790998,0.043883610457548,0.0482014838544838
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.809797030283511,0.0166230966580614,0.0205274853283194,0.809323292795025,0.815478090753756,0.822970411738889
"7","DPE",0.647211192753003,0.0233547906966871,0.0360852700914275,0.646043855655874,0.655939467360297,0.664503188668428
"8","DPE*DPS",0.524221624291662,0.0237215387394497,0.045250973329272,0.520393120860407,0.53265003815763,0.542174972125998
