"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.40247928779271,0.260719339855755,0.185898887865993,0.978393574311299,1.37446346098014,1.98256173485409
"2","Geomean Spawners (NOR)",683.248787352198,169.688237960627,0.24835497859897,406.51100171502,664.915565417286,1064.82686103204
"3","QET Threshold -100 (Mean not median)",0,0,NA,0,0,0
"4","SAR",0.0450575593947802,0.00225445443992708,0.0500349879178821,0.0406312556139432,0.0450486620626156,0.0494811692665498
"5","First 5 Years Average Marine Survival",0.0311563166666667,0.00714797805653713,0.229423077606108,0.0193833333333333,0.0305,0.0467337499999999
"6","DPS",0.950436324916119,0.0158803724837672,0.0167085075217098,0.937280437397823,0.9508297875138,0.978115575216848
"7","DPE",0.896384382547363,0.00370514713948834,0.00413343562385478,0.896973595852385,0.89698,0.89698
"8","DPE*DPS",0.851953135691562,0.0144940868181065,0.0170127747770318,0.839584681589287,0.852841109573723,0.87734802218884
