x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.917968428235328,0.0616100000000001,0.967922930688143,0.93839
1948,0.926429826510302,0.06161,0.976844785911178,0.93839
1949,0.915594010730849,0.06161,0.965419300847594,0.93839
1950,0.923258739164807,0.06161,0.973501132619289,0.93839
1951,0.928049495113773,0.0616100000000001,0.978552594516784,0.93839
1952,0.925568065777516,0.0617683514783547,0.97609910744968,0.938231648521645
1953,0.9268978986088,0.06161,0.977338329810311,0.93839
1954,0.917581290964634,0.0616237765090745,0.967528780495006,0.938376223490926
1955,0.923226691248974,0.06161,0.973467340702636,0.93839
1956,0.92344105114994,0.0616248904373967,0.973708653715973,0.938375109562603
1957,0.92099467684406,0.0616139481194569,0.971117906065605,0.938386051880543
1958,0.925823373434374,0.06161,0.976205330543736,0.93839
1959,0.917505107483664,0.061611305511806,0.967435728426521,0.938388694488194
1960,0.921006991834021,0.0616100000000001,0.971126848484296,0.93839
1961,0.927883616041539,0.06161,0.978377688547475,0.93839
1962,0.926827544037043,0.06161,0.977264146645413,0.93839
1963,0.925729952146705,0.0616221964082781,0.976119378417288,0.938377803591722
1964,0.917962035519094,0.0616100000000001,0.96791619008962,0.93839
1965,0.920592647375262,0.061705874542772,0.970788094813294,0.938294125457228
1966,0.918217773858623,0.06161,0.968185845336437,0.93839
1967,0.922757062268222,0.0616150735681635,0.972977360300279,0.938384926431836
1968,0.922570752652822,0.06161,0.972775706885167,0.93839
1969,0.923548489828219,0.0616806045011229,0.973879153175363,0.938319395498877
1970,0.917438180572174,0.0616100000000001,0.967363827720847,0.93839
1971,0.922755593571756,0.06161,0.972970606577205,0.93839
1972,0.919978016342511,0.0616676934264917,0.970100891813497,0.938332306573508
1973,0.920663351690042,0.0616100000000001,0.970764507945086,0.93839
1974,0.919535359550296,0.0616169892067556,0.969582277503243,0.938383010793244
1975,0.927082077473746,0.0616100000000001,0.977532531420349,0.93839
1976,0.920675148329677,0.063835643304388,0.973060485542963,0.936164356695612
1977,0.891260264050404,0.0748605502698691,0.953077387877936,0.925139449730131
1978,0.922680540225686,0.061616266838751,0.97289789772133,0.938383733161249
1979,0.924891343375881,0.061610848384622,0.975223453157943,0.938389151615378
1980,0.917835880548522,0.0616100527868793,0.967783223815918,0.938389947213121
1981,0.915883036529976,0.0616100000000001,0.965724055008991,0.93839
1982,0.927404227084236,0.0616100000000001,0.977872211942593,0.93839
1983,0.925010773046878,0.061621596096523,0.975360435496612,0.938378403903477
1984,0.926959817581266,0.06161,0.977403618322912,0.93839
1985,0.917060325727187,0.0616151313633805,0.966970642462417,0.93838486863662
1986,0.917403853822048,0.06161,0.967327632959067,0.93839
1987,0.922097727261901,0.0616577342596717,0.972325879140334,0.938342265740328
1988,0.927587175587812,0.0616363266956928,0.978092267448304,0.938363673304307
1989,0.926578413730894,0.0616606309058046,0.977053620178095,0.938339369094195
1990,0.915291903959633,0.0616261126076806,0.965117150659167,0.938373887392319
1991,0.927730436843376,0.0616178114224019,0.978224230713151,0.938382188577598
1992,0.922959375524849,0.0616100000000001,0.973185478046846,0.93839
1993,0.9228010863522,0.0616764497112963,0.973086755117773,0.938323550288704
1994,0.919200734383142,0.0616158192385456,0.969228244238657,0.938384180761454
1995,0.927806917215065,0.06161,0.978296815882775,0.93839
1996,0.920893333439946,0.0616100000000001,0.971007004966255,0.93839
1997,0.924441571300537,0.061639478823224,0.974778631815505,0.938360521176776
1998,0.918322695005607,0.0616100000000001,0.968296476139148,0.93839
1999,0.924214220463707,0.0616100000000001,0.974508609816329,0.93839
2000,0.92573522322725,0.0616853029548236,0.976189893620461,0.938314697045176
2001,0.922138103477035,0.0616100000000002,0.972319513572512,0.93839
2002,0.912320445982152,0.0618878105607715,0.962249463875952,0.938112189439229
2003,0.926684197199335,0.0616107288829918,0.977113750040519,0.938389271117008
2004,0.917892735136378,0.0616321733628384,0.967865747187095,0.938367826637162
2005,0.916655717493887,0.0616110220593347,0.966539825762545,0.938388977940665
2006,0.917621479882444,0.06161,0.96755710191213,0.93839
2007,0.917760827081407,0.061620978264188,0.967715234149354,0.938379021735812
2008,0.914153554692445,0.0616427720634305,0.963933766478962,0.93835722793657
2009,0.92203239428431,0.0616467227271657,0.972245698286386,0.938353277272834
2010,0.916709847290454,0.06161,0.96659585960465,0.93839
2011,0.923536540228482,0.0619430474360145,0.974136139955317,0.938056952563985
2012,0.924112958937305,0.061614969118925,0.97440694322092,0.938385030881075
2013,0.917742277046681,0.0616222187643007,0.967696940190751,0.938377781235699
2014,0.925469793927814,0.0616126352826556,0.975835221300781,0.938387364717344
2015,0.920566459125887,0.0616138144725581,0.970666246697717,0.938386185527442
2016,0.917609080404313,0.061617012882711,0.967551182242823,0.938382987117289
2017,0.92548336677351,0.0616105604104033,0.975847397851668,0.938389439589597
2018,0.916853293789879,0.0616569449797575,0.966794968272645,0.938343055020243
2019,0.91332455423557,0.061,0.972656607279627,0.939
