"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.482885354058799,0.280746111854926,0.5813928906627,0,0.484089902811025,1.03491927203032
"2","Geomean Spawners (NOR)",11.1961427063663,23.5583869464824,2.10415207847314,0,2.40897869074206,75.9496926185202
"3","QET Threshold",1,0,0,1,1,1
"4","SAR",0.0388227131901516,0.00193649203780149,0.0498803890474284,0.0351051453453701,0.0388211729746851,0.0425793456443262
"5","First 5 Years Average Marine Survival",0.0251988580076456,0.0115925726923717,0.460043573754588,0.00532289165539878,0.0244992269500019,0.0495021020377319
"6","DPS",0.697919345896811,0.00497684607449403,0.00713097595553666,0.694026920788193,0.697450028503479,0.708841892013963
"7","DPE",0.387852009008069,0.000779612360289644,0.00201007689062512,0.387561342911754,0.387830476533153,0.388785463849507
"8","DPE*DPS",0.270689829471528,0.00206165150079665,0.00761628726436323,0.269244082283528,0.27047621000448,0.27554476561495
