"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.69356905802892,0.965978505228273,0.570380345961529,0,1.71525190883291,3.55049562268988
"2","Geomean Spawners (NOR)",1141.99260548061,1254.9909205634,1.09894837719657,0,728.569841187487,4243.76986881308
"3","QET Threshold",0.3543,0.478324564954534,1.35005522143532,0,0,1
"4","SAR",0.0438696659048713,0.00218823600271568,0.0498803890474284,0.0396688142402682,0.0438679254613941,0.0481146605780886
"5","First 5 Years Average Marine Survival",0.0251988580076456,0.0115925726923717,0.460043573754588,0.00532289165539878,0.0244992269500019,0.0495021020377319
"6","DPS",0.971518678419291,0.00485762708883048,0.00500003468459719,0.967315101472224,0.972447201590572,0.978312490734876
"7","DPE",0.938167127759638,0.00155121122935511,0.0016534487123413,0.938373887392319,0.938388694488194,0.93839
"8","DPE*DPS",0.911450335689217,0.00539648142555279,0.0059207630018284,0.907708198629783,0.912255665487331,0.9180386581807
