x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.892555544770562,0.08787,0.967928106417275,0.91213
1948,0.900779405555407,0.0878699999999999,0.976846437655653,0.91213
1949,0.890242100195606,0.08787,0.965419301178365,0.91213
1950,0.897707902574312,0.08787,0.973515559166616,0.91213
1951,0.902128644647689,0.0878764253417825,0.978316431159523,0.912123574658217
1952,0.899940674531291,0.0880224602592651,0.976098262420101,0.911977539740735
1953,0.901197916465435,0.08787,0.977300290051767,0.91213
1954,0.892162621917417,0.0878832637826334,0.967515919488865,0.912116736217367
1955,0.897653901400574,0.0878699999999999,0.973456997820886,0.91213
1956,0.89771208249469,0.087881264400259,0.973531984371647,0.912118735599741
1957,0.895466102992616,0.0878741628510588,0.97108883290945,0.912125837148941
1958,0.900108452639973,0.0878699999999999,0.976118825588553,0.91213
1959,0.89209805591854,0.0878712570966644,0.967433303412445,0.912128742903336
1960,0.895505201319346,0.08787,0.971126849055281,0.91213
1961,0.90218343881744,0.0878699999999999,0.978369035621268,0.91213
1962,0.901164588711592,0.08787,0.977264147909289,0.91213
1963,0.899829423288735,0.0878817427417536,0.975828659942398,0.912118257258246
1964,0.892543690658754,0.0878700000000001,0.967915251275584,0.91213
1965,0.895112816634265,0.0879623085623028,0.970798509590808,0.912037691437697
1966,0.892793213537447,0.08787,0.968185845311884,0.91213
1967,0.897180338151417,0.0878748849263909,0.972948598281915,0.912125115073609
1968,0.897026987989367,0.08787,0.972777144208916,0.91213
1969,0.897952447075486,0.0879385000434207,0.973853096694496,0.912061499956579
1970,0.891961357337718,0.08787,0.967283742354894,0.91213
1971,0.897216983447467,0.0878704170424542,0.972983624025837,0.912129582957546
1972,0.894537179629667,0.0879254457269008,0.97013541419637,0.912074554273099
1973,0.895173794469156,0.0878700000000001,0.970767456290496,0.91213
1974,0.894083509418912,0.0878767293078178,0.969592176919879,0.912123270692182
1975,0.901415934427318,0.08787,0.977536718713542,0.91213
1976,0.895193080601769,0.090012859072776,0.973049557735703,0.909987140927224
1977,0.866639541585247,0.100627648703377,0.953008457261268,0.899372351296623
1978,0.897132439681314,0.0878760333639117,0.972897866383473,0.912123966636088
1979,0.899282002158007,0.0878708167282845,0.975223448592477,0.912129183271715
1980,0.892415296844859,0.0878700506725274,0.967776068324986,0.912129949327473
1981,0.89052718064448,0.08787,0.965728455472091,0.91213
1982,0.901697918304895,0.0878700000000001,0.977842514943549,0.91213
1983,0.899933469056224,0.0878811650771975,0.975940881992249,0.912118834922803
1984,0.901054906767269,0.0878820246133928,0.977157945966179,0.912117975386607
1985,0.891667836387323,0.0878749406118076,0.966970615654804,0.912125059388192
1986,0.891732839225064,0.0878941942331335,0.967061299959452,0.912105805766867
1987,0.896565943216576,0.0879159585239294,0.972325626394483,0.912084041476071
1988,0.901974664555155,0.0878953476657352,0.978169519340184,0.912104652334265
1989,0.900922576450123,0.0879187478773523,0.977053350099226,0.912081252122648
1990,0.889948428688896,0.0878855128431396,0.965117066355674,0.91211448715686
1991,0.902042514308836,0.0878775206756223,0.978224188797291,0.912122479324378
1992,0.897403524871273,0.08787,0.973185478046776,0.91213
1993,0.897249905406515,0.0879339772183228,0.973086398628704,0.912066022781677
1994,0.893927174328635,0.08787,0.969415564322423,0.91213
1995,0.902125762377947,0.0878699999999999,0.978306488649048,0.91213
1996,0.89533253741114,0.0878700000000001,0.970939604406254,0.91213
1997,0.898838478064868,0.0878983815826647,0.974771608803382,0.912101618417335
1998,0.892895229542851,0.0878700000000001,0.968296476139862,0.91213
1999,0.898639640651372,0.08787,0.974525978605372,0.91213
2000,0.900102840591422,0.0879425021017178,0.97618949213373,0.912057497898282
2001,0.896605021656336,0.08787,0.972319544593861,0.91213
2002,0.887060389560921,0.0881374764892659,0.962248021736174,0.911862523510734
2003,0.901143847344753,0.08787,0.977241655021258,0.91213
2004,0.892477271851083,0.0878913480383915,0.967865630533353,0.912108651961609
2005,0.891274413371706,0.0878709842661438,0.966539820528697,0.912129015733856
2006,0.892216597646635,0.08787,0.967560536634353,0.91213
2007,0.892290159907498,0.0878805703155006,0.967651403043087,0.912119429684499
2008,0.888841671030788,0.0879015545090185,0.96393359665357,0.912098445490982
2009,0.89645823867827,0.0879053572649599,0.972197643421146,0.91209464273504
2010,0.891330089450525,0.0878699999999999,0.966599166549754,0.91213
2011,0.897790799573543,0.0882087458710389,0.973963243361322,0.911791254128961
2012,0.898695070418188,0.0878699999999999,0.974586089182857,0.91213
2013,0.892330936424191,0.0878817636060654,0.967696875743147,0.912118236393935
2014,0.899837581476912,0.0878726463274028,0.975827880924569,0.912127353672597
2015,0.895068326344251,0.0878737388844957,0.970657017469037,0.912126261115504
2016,0.892200781243362,0.0878767519959709,0.967550469174879,0.912123248004029
2017,0.899857630981787,0.0878705395057152,0.975847394030162,0.912129460494285
2018,0.89146671923905,0.0879151993267595,0.96679472277188,0.91208480067324
2019,0.888035482521982,0.087,0.972656607362522,0.913
