"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.757248028881268,0.552226066681774,0.729253884619037,0.164990800167961,0.611954335793118,2.20040964437179
"2","Geomean Spawners (NOR)",29.4941354911838,62.8286105971657,2.13020688861845,0.0348282043164559,6.58790009456488,203.008185776251
"3","QET Threshold -116 (Mean not median)",0.97947,0.141805219181813,0.144777501283156,1,0.97947,1
"4","SAR",0.042984780953873,0.00719156450317586,0.167304900562204,0.0288668914114921,0.0429900053942288,0.0570095087925538
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.677063593768049,0.047833132947881,0.0706479175488911,0.670820393249937,0.678951477174062,0.713517471408391
"8","DPE",0.573398843969967,0.0791234457316456,0.137990242854047,0.533093055910991,0.547642774413725,0.670820393249937
"9","DPE*DPS",0.386760914312237,0.0572578488699267,0.148044558669395,0.366004005865728,0.378798896778652,0.45
