"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.57696922307491,1.11493760884481,0.707012915997692,0.356286735571734,1.29055906965793,4.49172831234554
"2","Geomean Spawners (NOR)",826.052556237707,917.367668908099,1.11054395023761,4.39886705262991,533.990657373062,3250.97736535059
"3","QET Threshold -116 (Mean not median)",0.36455,0.481306154184777,1.32027473373962,0,0.36455,1
"4","SAR",0.0418731055843763,0.00700557576602476,0.167304900562204,0.028120333874988,0.0418781949098953,0.0555351249444705
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.855775597913345,0.153007615860753,0.178794086012542,0.670820393249937,0.949641807111384,0.978395017716229
"8","DPE",0.820942536510569,0.126862780972127,0.15453308280426,0.670820393249937,0.906027938479286,0.90607
"9","DPE*DPS",0.721736220557703,0.215353776375194,0.298382941358804,0.45,0.8586327786765,0.886494373702144
