"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.44226573832023,1.02203081373653,0.70862864351674,0.325146047225913,1.17824117744626,4.11270988035446
"2","Geomean Spawners (NOR)",588.511530414741,735.602254772408,1.24993686063212,3.22970370247997,327.689260110025,2608.59120534006
"3","QET Threshold -116 (Mean not median)",0.64075,0.479783012847885,0.748783476937784,0,0.64075,1
"4","SAR",0.0400203133018818,0.00669559453743959,0.167304900562204,0.0268760713141478,0.0400251774360061,0.0530778185309984
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.863461246179388,0.151131922937558,0.175030348618749,0.670820393249937,0.958640218698912,0.979029795993267
"8","DPE",0.764713314520382,0.103399124490355,0.135212925585329,0.670820393249937,0.827287709808218,0.82729
"9","DPE*DPS",0.673684584186986,0.184804448683887,0.274318951363437,0.45,0.792547493749697,0.80994155992727
