"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.493467084579553,0.368105935481972,0.745958437725603,0.105059205381472,0.395516758082346,1.45646713359183
"2","Geomean Spawners (NOR)",7.17883544223435,27.3736260337322,3.81310119921239,0.00220416188698205,0.664338128445554,61.0111683566915
"3","QET Threshold -116 (Mean not median)",0.99674,0.0570035515915363,0.0571899909620727,1,0.99674,1
"4","SAR",0.0370558456498905,0.00619962457170333,0.167304900562204,0.0248852512168036,0.0370603494777834,0.049146128269443
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.681781425248572,0.0392675571864872,0.0575955221604498,0.670820393249937,0.694080941714955,0.708387965765266
"8","DPE",0.469898781901804,0.124455276429128,0.264855499146912,0.387690046967814,0.388094344628366,0.670820393249937
"9","DPE*DPS",0.318473062976308,0.0793321574190343,0.249101624726534,0.26947798939029,0.271431683377031,0.45
