"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.649151333264458,0.473971741197974,0.730140595744387,0.142088045739774,0.524725796505496,1.88656223849479
"2","Geomean Spawners (NOR)",36.6736965303485,87.8842756506011,2.39638443803652,0.0375374018778606,7.3220527367064,262.15245304501
"3","QET Threshold -116 (Mean not median)",0.99101,0.0943889240996523,0.095245178252139,1,0.99101,1
"4","SAR",0.0400203133018818,0.00669559453743959,0.167304900562204,0.0268760713141478,0.0400251774360061,0.0530778185309984
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.67856924699357,0.0407502930225144,0.0600532564702281,0.670820393249937,0.686903859274161,0.705147921857025
"8","DPE",0.521618127715186,0.0945434719364901,0.181250357135043,0.461681609457069,0.47325237777801,0.670820393249937
"9","DPE*DPS",0.352726275185129,0.0617574557228825,0.175086065506373,0.31796371042991,0.32449240310857,0.45
