"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",1.64412248767595,1.16032772333513,0.705742870152764,0.372418800288729,1.34532490855187,4.68532742790319
"2","Geomean Spawners (NOR)",925.626229415108,992.60952542298,1.0723653823533,5.72801664292266,622.08482769094,3532.14403153714
"3","QET Threshold -116 (Mean not median)",0.33023,0.470298159579207,1.42415334639254,0,0.33023,1
"4","SAR",0.0418731055843763,0.00700557576602476,0.167304900562204,0.028120333874988,0.0418781949098953,0.0555351249444705
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.864572944698429,0.15804274364804,0.182798622854393,0.670820393249937,0.967385490419048,0.978244117468197
"8","DPE",0.842785402615163,0.141548447062541,0.167953130919587,0.670820393249937,0.938373887392319,0.93839
"9","DPE*DPS",0.750930148948996,0.234774163124683,0.312644476258243,0.45,0.90778481928907,0.917974497390981
