"","","Mean","SD","CV",".0275","Median",".0975"
"1","Recruits Per Spawner (R/S)",0.493463013008159,0.368051161856521,0.745853594199237,0.105011537063127,0.395524273004027,1.45647704258514
"2","Geomean Spawners (NOR)",7.17836366422841,27.3621249368123,3.81174961546803,0.00220271243930818,0.663582688540278,61.1151787027362
"3","QET Threshold -116 (Mean not median)",0.99673,0.0570906270187754,0.05727792583626,1,0.99673,1
"4","SAR",0.0370558456498905,0.00619962457170333,0.167304900562204,0.0248852512168036,0.0370603494777834,0.049146128269443
"5","Last 15 years Average Marine Survival",0.0423069485112263,0.022096886811502,0.522299234264994,0.0147741158189491,0.0374742263138589,0.0981600800910475
"6","First 5 Years Average Marine Survival",0.0420832805995582,0.0344575963350463,0.818795394373509,0.00817810155309582,0.0324987243210501,0.132773838651583
"7","DPS",0.681779900562001,0.0392669054843079,0.0575946950796578,0.670820393249937,0.694080941714955,0.708387965765266
"8","DPE",0.469899043829093,0.124455109554922,0.264854996385537,0.387690046967814,0.388094344628366,0.670820393249937
"9","DPE*DPS",0.318472657477275,0.0793324148630196,0.249102750268853,0.26947798939029,0.271431683377031,0.45
