"","SS","A1","A2a","A2b","A3a","A3b","A4","NAA"
"1","Recruits Per Spawner (R/S)",1.37345334950806,1.20419128345629,1.20282173724867,0.780872158047395,0.627365794685012,1.23771136726519,0.598192874960563
"2","Geomean Spawners (NOR)",1391.65049869413,811.488118838773,807.507867256072,90.8974687971732,19.939378249898,479.387950931162,7.02603108667375
"3","QET Threshold",0,0,0,0.67107,0.99252,0.00136,0.99998
"4","SAR",0.0419418577824352,0.0419418577824352,0.0419418577824352,0.0419418577824352,0.0419418577824352,0.0388350535022549,0.0388350535022549
"5","Marine Survival",0.0305,0.0305,0.0305,0.0305,0.0305,0.0305,0.0305
"6","DPS",0.9654148937569,0.833341464398385,0.832268137023558,0.690935284922565,0.81985227288608,0.834110065052985,0.697450028503479
"7","DPE",0.82729,0.648346403773633,0.648016047751512,0.463707949490617,0.340063554750339,0.7576,0.387830476533153
"8","DPS*DPE",0.798678087456146,0.540835357821434,0.539847227552176,0.320893190503993,0.279811672261277,0.631921785284141,0.27047621000448
